Impact_category,New_code,Value,Name,Type
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Terrestrial acidification')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,0.39195676698572446,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Terrestrial acidification')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,5.606177210761141,NG_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Freshwater eutrophication')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,0.0016546570778712508,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Freshwater eutrophication')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,0.005995092477648791,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Ionizing radiation, ecosystem quality')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,5.975887085047844e-09,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Ionizing radiation, human health')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,7.502921895854174e-08,NG_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Ionizing radiations')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,357.2820041841819,NG_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Land occupation, biodiversity')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,1.7882814372813396,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Land occupation, biodiversity')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,1.176883382392355,NG_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Land transformation, biodiversity')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,0.014957215882544306,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Land transformation, biodiversity')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,2.3806904415655312,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Thermally polluted water')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,8.222376162351658e-05,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Ecosystem quality', 'Water availability, freshwater ecosystem')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,0.00017179705254308786,NG_Boiler,Construction
"('IMPACT World+ Damage 2.0.1', 'Human health', 'Water availability, human health')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,6.370179615727279e-05,NG_Boiler,Construction
"('IMPACT World+ Midpoint 2.0.1', 'Midpoint', 'Water scarcity')",kd44amwasn0bdy3akzh67pnbtr2wgp3k,24.09957433589443,NG_Boiler,Construction
