,CCEQL,CCEQS,CCHHL,CCHHS,MAL,MAS,PCOX,FWEXS,HTXCS,HTXNCS,FWEXL,HTXCL,HTXNCL,MEU,OLD,FWA,PMF,TRA,FWEU,IREQ,IRHH,LOBDV,LTBDV,TPW,WAVFWES,WAVHH,WAVTES,TTHH,TTEQ
X_min,7968.83420809874,2526.07282717531,0.03625147743,0.01167758415,1848.77356866284,201.10263367874,2.19667e-06,459.9913264647,0.00757575943,0.00967257451,3090.94626300531,0.00022082027,0.00921000093,31.30924883338,4.65771e-06,180.44211454043,0.01091641873,1160.19055076821,3.16694901027,1.022972e-05,8.808244e-05,255.66508464542,473.43457747484,0.06693876158,0.16257914445,0.05993018469,0.63605795266,0.15833932019,18672.86299137533
X_max,9668.70397857828,3801.01284678961,0.04395948709,0.01756987922,2260.09596419298,245.73682417248,2.95804e-06,492.27258455023,0.00842500062,0.01048153695,3490.35589799743,0.00024198487,0.00986685416,32.88120569447,1.854025e-05,200.68929432378,0.0112774983,1291.7781069457,3.21630700354,2.20742e-05,0.00025472233,335.2624457119,789.94310415112,0.0949830481,0.27756625515,0.10319289528,0.64538346156,0.1915282981,22134.08023817249
